Date,Close,High,Low,Open,Volume
2022-01-03,1445.7490234375,1445.7490234375,1347.292996751792,1378.3843735999103,194728800
2022-01-10,1466.4766845703125,1492.3861666298587,1419.8396168631293,1445.7490989226756,165666800
2022-01-17,1466.4766845703125,1482.0223738060402,1414.6577204512203,1476.8404773941309,82019500
2022-01-24,1492.385986328125,1513.1135694715713,1445.748924255371,1466.4765073988174,155823500
2022-01-31,1445.7490234375,1497.5679848510304,1425.0214388720876,1497.5679848510304,59531000
2022-02-07,1492.385986328125,1502.7497778998481,1445.748924255371,1450.9308200412327,87055000
2022-02-14,1518.295654296875,1528.6594471589697,1476.840482848496,1482.0223792795434,140611000
2022-02-21,1627.1153564453125,1678.9343168416601,1507.9317475337132,1523.4774356526175,336453300
2022-02-28,1834.39111328125,1839.5730090814795,1627.1152812720693,1627.1152812720693,209815400
2022-03-07,1803.2999267578125,1948.393024313039,1741.1171706627156,1865.4826828529096,317300100
2022-03-14,1653.0247802734375,1824.0273437500002,1653.0247802734377,1803.2997602982957,303095800
2022-03-21,1720.389404296875,1756.6626748693993,1653.0247589479009,1673.7523421322007,157969600
2022-03-28,1725.5714111328125,1787.754164687148,1689.2981382261166,1720.3895150032845,143133200
2022-04-04,1865.482421875,1865.4824218749998,1725.571240234375,1735.9350314670137,186103300
2022-04-11,1953.5748291015625,1963.9386212983877,1808.4817383460088,1865.4825954285477,205778200
2022-04-18,1912.11962890625,1984.6661730923947,1896.5739408663617,1938.0291089727302,158853200
2022-04-25,1979.484375,1995.0300638089006,1870.6645533376964,1891.3921384162304,116157600
2022-05-02,1979.484375,1979.484375,1979.484375,1979.484375,0
2022-05-09,1969.1204833984375,2000.211859452097,1844.7549791837994,1995.0299634431537,292616400
2022-05-16,2098.667724609375,2140.1228895399304,1969.1203342013887,1969.1203342013887,337844400
2022-05-23,2290.398193359375,2342.2171570100395,2031.303375106052,2124.5775096772486,518627000
2022-05-30,2399.2177734375,2399.2177734374995,2290.397960819384,2311.125544175216,468641800
2022-06-06,2031.3033447265625,2233.397299941705,2020.9395521514268,2233.397299941705,583136300
2022-06-13,2270.485107421875,2380.0527533564427,2240.0496502178285,2331.3560218299685,307999400
2022-06-20,2489.620361328125,2538.317092112049,2240.0496160605135,2276.5721641484565,406815700
2022-06-27,2264.39794921875,2489.620325888357,2252.2237666960687,2489.620325888357,212710500
2022-07-04,2392.226806640625,2440.923535528984,2203.5269821982347,2264.3978933086833,188671800
2022-07-11,2398.31396484375,2483.53324278236,2343.530143311786,2398.31396484375,149426600
2022-07-18,2465.27197265625,2489.6203378182868,2355.7043294270834,2386.1397858796295,100400200
2022-07-25,2617.44921875,2647.8846747819766,2471.3590297965115,2483.5332122093023,203412100
2022-08-01,2507.88134765625,2641.7973419485743,2453.09753180939,2617.4489793499697,137136000
2022-08-08,2526.142822265625,2599.1879159214986,2440.9235463337727,2495.7073665756775,185980400
2022-08-15,2562.665283203125,2574.8394650710734,2477.4460101274867,2526.14273759928,82125200
2022-08-22,2653.9716796875,2745.2780448143635,2483.5331314506884,2556.578223552179,279980100
2022-08-29,2593.100830078125,2696.581379635233,2538.3170097243615,2617.4491946797975,202623800
2022-09-05,2623.536376953125,2757.452386913609,2593.1009201439238,2599.188011505764,187696100
2022-09-12,2629.623291015625,2727.016746238426,2617.449109112775,2641.7974729184753,107657700
2022-09-19,2617.44921875,2647.8846747819766,2532.229941860465,2629.6234011627907,133768500
2022-09-26,2538.31689453125,2580.9265306504794,2477.445985789493,2562.6652580279524,114151800
2022-10-03,2611.362060546875,2629.6233336975524,2513.968603743262,2526.1427858437137,84762600
2022-10-10,2574.839599609375,2635.710512129691,2520.0557783410904,2574.839599609375,112214600
2022-10-17,2331.35595703125,2605.275064254243,2246.136679228541,2574.8396078961323,453429000
2022-10-24,2307.007568359375,2355.704298034507,2258.310838684243,2337.4430244063324,168529700
2022-10-31,2282.6591796875,2386.1397291666667,2258.3108151041665,2319.1817265625,197512600
2022-11-07,2118.3076171875,2337.4428879310344,2087.8721629175648,2288.746161099138,210788400
2022-11-14,2160.917236328125,2173.091417941241,2106.1334190691023,2124.3946914887765,92282200
2022-11-21,2215.701171875,2276.572083190247,2160.9173516912774,2160.9173516912774,60308000
2022-11-28,2294.833251953125,2343.5299787850217,2215.7010708512935,2215.7010708512935,72837900
2022-12-05,2203.527099609375,2313.0947454463053,2197.44000817399,2313.0947454463053,60288100
2022-12-12,2313.0947265625,2337.443092105263,2203.527081620066,2203.527081620066,89507800
2022-12-19,2276.572021484375,2325.268749216661,2270.484930517839,2313.0945672835896,42030800
2022-12-26,2246.13671875,2282.6592670223577,2221.7883532350947,2276.5721756436315,35833300
2023-01-02,2087.872314453125,2276.572144622358,2057.4368579742168,2246.1366881434496,73053300
2023-01-09,2027.00146484375,2100.0465626759574,1972.2176414695946,2087.872379703923,79296100
2023-01-16,2173.091552734375,2173.091552734375,2008.7400907628678,2020.9142731311276,46817800
2023-01-23,2112.220703125,2173.091616759726,2045.262698126801,2173.091616759726,51884100
2023-01-30,2027.00146484375,2154.830386050113,2020.9143733577328,2112.220745647992,68404300
