Date,Close,High,Low,Open,Volume
2022-01-03,2146.583251953125,2194.7129212794284,2136.9573180878647,2175.461053548907,72787000
2022-01-10,2156.209228515625,2156.209228515625,2040.6980198451452,2156.209228515625,94547200
2022-01-17,2136.957275390625,2156.2091427364867,2002.1942039695946,2156.2091427364867,71767100
2022-01-24,2300.598388671875,2348.7280620750525,2050.324086975353,2136.9574991010722,103874000
2022-01-31,2416.109375,2483.4909113545814,2319.8500373505976,2319.8500373505976,79645400
2022-02-07,2156.209228515625,2454.6131842476984,2146.583294459752,2444.987250191825,117706400
2022-02-14,2146.583251953125,2204.338855144689,2127.331384222604,2156.209185818386,87369500
2022-02-21,2136.957275390625,2175.461010082348,2069.5757396801096,2146.583209063556,112732000
2022-02-28,2088.827880859375,2146.5834904683898,2059.9500760548676,2136.957555533554,59322500
2022-03-07,2117.70556640625,2136.9574351917613,2031.072156871449,2088.827763227983,78695600
2022-03-14,2011.8204345703125,2136.9575907876047,2002.1944994766745,2117.7057206003287,110206800
2022-03-21,2059.9501953125,2098.4539372809577,2021.446453344042,2021.446453344042,80393300
2022-03-28,2156.209228515625,2185.0870306832453,2059.949887956892,2088.8276901245117,77186000
2022-04-04,2310.224365234375,2329.4762349446614,2165.8353424072266,2185.087212117513,80285100
2022-04-11,2512.368896484375,2512.368896484375,2290.972403690733,2310.2242726293102,75113100
2022-04-18,2502.7431640625,2656.7581280048075,2473.865358323317,2512.369099308894,98921900
2022-04-25,2435.361328125,2589.376273777174,2435.361328125,2502.742866847826,51451900
2022-05-02,2435.361328125,2435.361328125,2435.361328125,2435.361328125,0
2022-05-09,2560.49853515625,2637.5060098977915,2329.476110931626,2425.7354543585525,97673100
2022-05-16,2695.26171875,2695.26171875,2473.865220424107,2560.4986328125,53433800
2022-05-23,2733.765625,3022.543683978873,2704.8878191021126,2704.8878191021126,63627300
2022-05-30,2447.578369140625,2730.366308204681,2447.578369140625,2730.366308204681,58255000
2022-06-06,2554.8427734375,2662.1071646886926,2457.3296904818703,2467.0809987774333,63754900
2022-06-13,2632.853271484375,2652.3558883101855,2486.583645290799,2554.8428041811344,68254000
2022-06-20,2554.8427734375,2827.879405713263,2554.8427734375,2681.609781279819,62776300
2022-06-27,2632.853271484375,2730.366355613426,2535.3401873553244,2554.8428041811344,81759800
2022-07-04,2632.853271484375,2701.1124303747106,2584.0967294198495,2632.853271484375,51225900
2022-07-11,2681.60986328125,2827.8794921875,2603.59939453125,2632.8533203125,48075900
2022-07-18,2632.853271484375,2896.138598632813,2632.853271484375,2691.3611219618056,80478200
2022-07-25,2428.075927734375,2671.858651402485,2359.816765107304,2632.8534156155874,77909500
2022-08-01,2535.340087890625,2584.0966280423677,2418.3243915264425,2428.075699556791,77724500
2022-08-08,2545.091552734375,2623.1020217837045,2447.578466422713,2535.340244103209,82071600
2022-08-15,2535.340087890625,2574.3453200120193,2437.8270075871396,2545.0913959209734,63311200
2022-08-22,2457.32958984375,2564.5939767020086,2447.5782819475444,2535.3400530133927,48007000
