Date,Close,High,Low,Open,Volume
2019-01-01,493.533935546875,493.533935546875,493.533935546875,493.533935546875,0
2019-01-02,501.2454528808594,501.2454528808594,491.60611724853516,497.38971862792965,519000
2019-01-03,510.8847351074219,516.6683358822229,493.5339327830189,507.02900125755457,690500
2019-01-04,510.8847351074219,520.5240697320902,503.1732674076872,518.5962028071566,1092500
2019-01-07,514.7405395507812,522.4520083080963,505.10120360413737,520.5241411187675,500500
2019-01-08,501.2454528808594,518.5962570190429,499.31758575439454,518.5962570190429,580500
2019-01-09,524.3798828125,524.3798828125,493.53400735294116,510.884812298943,500000
2019-01-10,497.38970947265625,524.3798487463663,491.6061081997184,524.3798487463663,1183000
2019-01-11,489.6782531738281,501.24545600470594,483.8946517583892,501.24545600470594,2547000
2019-01-14,485.822509765625,491.60611107235866,485.822509765625,489.6782439701141,406500
2019-01-15,483.8946228027344,493.5339579183267,478.11102173337895,485.8224898258528,3823500
2019-01-16,478.111083984375,487.7504203550277,474.2553494361139,487.7504203550277,1342500
2019-01-17,476.1831359863281,481.96673682826736,472.327402091702,478.1110029336412,6022000
2019-01-18,474.2552795410156,481.96674750103216,470.39954556100736,476.18314653101976,17682500
2019-01-21,485.822509765625,489.6782439701141,478.11104135664687,485.822509765625,1215500
2019-01-22,493.533935546875,497.38966941833496,485.8224678039551,489.67820167541504,6024500
2019-01-23,491.6060791015625,501.24541398590685,483.894611194087,483.894611194087,731000
2019-01-24,491.6060791015625,499.317547009038,487.75034514782476,493.53394607843137,13643500
2019-01-25,495.4618225097656,501.24542355073567,487.7503544551389,491.60608848245226,250000
2019-01-28,507.0290222167969,508.95688922142347,497.3896871936638,497.3896871936638,317500
2019-01-29,512.8126220703125,518.5962230711056,501.2454200687265,510.8847550700482,540500
2019-01-30,520.5240478515625,530.1633820710359,510.88471363208913,510.88471363208913,594000
2019-01-31,530.1633911132812,534.0191248668324,518.5961898526278,518.5961898526278,5118500
2019-02-01,555.2257080078125,557.1535750495062,530.1634364657932,530.1634364657932,2258500
2019-02-04,580.2879638671875,586.0715648359635,568.7207619296356,568.7207619296356,10595000
