Date,Close,High,Low,Open,Volume
2018-05-08,1222.8052978515625,1222.8052978515625,1005.0454502889555,1046.9223440509954,74480800
2018-05-09,1231.1805419921875,1289.8081868489585,1222.805164155506,1256.306675502232,22920200
2018-05-11,1264.68212890625,1268.8698180748138,1231.18061555774,1231.18061555774,43286000
2018-05-14,1260.494384765625,1268.8697627374897,1252.1190067937605,1264.6820737515573,16091400
2018-05-15,1260.494384765625,1260.494384765625,1260.494384765625,1260.494384765625,0
2018-05-16,1260.494384765625,1260.494384765625,1260.494384765625,1260.494384765625,0
2018-05-17,1323.309814453125,1327.497503739369,1268.8698537319522,1268.8698537319522,69931400
2018-05-18,1323.309814453125,1331.685193025613,1323.309814453125,1323.309814453125,15817100
2018-05-21,1323.309814453125,1327.497503739369,1314.9344358806368,1323.309814453125,12665700
2018-05-22,1331.6851806640625,1340.060559158805,1323.30980216932,1323.30980216932,16716800
2018-05-23,1335.872802734375,1340.0604917711598,1331.6851136975902,1331.6851136975902,23964500
2018-05-24,1331.6851806640625,1335.8728699114338,1327.4974914166912,1335.8728699114338,17099900
2018-05-25,1327.4974365234375,1331.685125597644,1323.309747449231,1331.685125597644,9364400
2018-05-28,1335.872802734375,1340.0604917711598,1327.4974246608053,1327.4974246608053,22885700
2018-05-29,1335.872802734375,1335.872802734375,1335.872802734375,1335.872802734375,0
2018-05-30,1314.9344482421875,1331.685205544636,1314.9344482421875,1331.685205544636,19846500
2018-05-31,1298.18359375,1314.934349798387,1298.18359375,1314.934349798387,13292200
2018-06-01,1298.18359375,1298.18359375,1298.18359375,1298.18359375,0
2018-06-04,1306.5589599609375,1306.5589599609375,1298.18358201247,1298.18358201247,9721900
2018-06-05,1293.9959716796875,1306.5590393658981,1289.8082824509506,1306.5590393658981,12678900
2018-06-06,1277.2452392578125,1293.9959964939806,1277.2452392578125,1293.9959964939806,12060200
2018-06-07,1260.494384765625,1281.4328296952865,1256.3066957796927,1281.4328296952865,16103800
2018-06-08,1260.494384765625,1264.6820737515573,1256.3066957796927,1260.494384765625,9214200
2018-06-11,1260.494384765625,1260.494384765625,1260.494384765625,1260.494384765625,0
2018-06-12,1260.494384765625,1260.494384765625,1260.494384765625,1260.494384765625,0
2018-06-13,1260.494384765625,1260.494384765625,1260.494384765625,1260.494384765625,0
2018-06-14,1260.494384765625,1260.494384765625,1260.494384765625,1260.494384765625,0
2018-06-15,1260.494384765625,1260.494384765625,1260.494384765625,1260.494384765625,0
2018-06-18,1260.494384765625,1260.494384765625,1260.494384765625,1260.494384765625,0
2018-06-19,1260.494384765625,1260.494384765625,1260.494384765625,1260.494384765625,0
2018-06-20,1298.18359375,1314.934349798387,1273.0574596774193,1273.0574596774193,34766300
2018-06-21,1306.5589599609375,1319.122026883639,1302.3712709867038,1302.3712709867038,68818300
2018-06-22,1314.9344482421875,1319.1221375677997,1306.5590695909634,1310.7467589165756,74405400
2018-06-25,1314.9344482421875,1327.4975162190237,1314.9344482421875,1314.9344482421875,75461700
2018-06-26,1314.9344482421875,1319.1221375677997,1306.5590695909634,1314.9344482421875,15658300
2018-06-27,1319.1220703125,1319.1220703125,1314.9343812003967,1314.9343812003967,12599600
2018-06-28,1327.4974365234375,1327.4974365234375,1314.9343693008184,1319.1220583750246,38934100
2018-06-29,1327.4974365234375,1335.8728146718504,1327.4974365234375,1327.4974365234375,17237900
2018-07-02,1327.4974365234375,1331.685125597644,1323.309747449231,1327.4974365234375,7156900
2018-07-03,1327.4974365234375,1327.4974365234375,1323.309747449231,1327.4974365234375,8054200
2018-07-04,1327.4974365234375,1331.685125597644,1323.309747449231,1327.4974365234375,22347300
2018-07-05,1323.309814453125,1331.685193025613,1323.309814453125,1327.497503739369,33188300
2018-07-06,1323.309814453125,1331.685193025613,1323.309814453125,1327.497503739369,38814900
2018-07-09,1327.4974365234375,1331.685125597644,1323.309747449231,1327.4974365234375,39453600
2018-07-10,1331.6851806640625,1331.6851806640625,1323.30980216932,1327.4974914166912,57329000
2018-07-11,1323.309814453125,1327.497503739369,1323.309814453125,1327.497503739369,19606200
2018-07-12,1331.6851806640625,1335.8728699114338,1323.30980216932,1327.4974914166912,41780300
2018-07-13,1323.309814453125,1335.8728823118572,1323.309814453125,1331.685193025613,58047500
2018-07-16,1323.309814453125,1331.685193025613,1323.309814453125,1327.497503739369,22499800
2018-07-17,1356.811279296875,1356.811279296875,1323.3097662278165,1327.4974553614486,97362300
2018-07-18,1360.9989013671875,1369.3742792217547,1352.62352351262,1356.8112124399038,56958200
2018-07-19,1356.811279296875,1365.1866575641398,1348.4359010296102,1360.9989684305074,33452400
2018-07-20,1356.811279296875,1360.9989684305074,1348.4359010296102,1356.811279296875,33468200
2018-07-23,1356.811279296875,1360.9989684305074,1352.6235901632426,1356.811279296875,28082000
2018-07-24,1356.811279296875,1360.9989684305074,1352.6235901632426,1356.811279296875,20944300
2018-07-25,1348.4359130859375,1360.9989805991606,1344.2482239148633,1356.8112914280862,36699900
2018-07-26,1352.62353515625,1360.9989130829142,1348.435846192918,1348.435846192918,30508200
2018-07-27,1356.811279296875,1360.9989684305074,1348.4359010296102,1352.6235901632426,41807300
2018-07-30,1352.62353515625,1360.9989130829142,1348.435846192918,1356.8112241195822,29190500
2018-07-31,1352.62353515625,1356.8112241195822,1348.435846192918,1352.62353515625,21428800
2018-08-01,1352.62353515625,1360.9989130829142,1348.435846192918,1352.62353515625,21089900
2018-08-02,1356.811279296875,1365.1866575641398,1348.4359010296102,1352.6235901632426,15328000
2018-08-03,1356.811279296875,1360.9989684305074,1352.6235901632426,1356.811279296875,9911600
2018-08-06,1360.9989013671875,1365.1865902944712,1352.62352351262,1356.8112124399038,20676500
2018-08-07,1360.9989013671875,1365.1865902944712,1356.8112124399038,1360.9989013671875,23874400
2018-08-08,1360.9989013671875,1365.1865902944712,1356.8112124399038,1360.9989013671875,26769200
2018-08-09,1360.9989013671875,1369.3742792217547,1356.8112124399038,1360.9989013671875,36217700
2018-08-10,1360.9989013671875,1365.1865902944712,1356.8112124399038,1360.9989013671875,18298400
2018-08-13,1348.4359130859375,1360.9989805991606,1331.6851564016401,1360.9989805991606,35347600
2018-08-14,1344.2481689453125,1352.6235469449718,1340.060479945483,1348.435857945142,8710600
2018-08-15,1327.4974365234375,1344.2481928202633,1327.4974365234375,1344.2481928202633,8151100
2018-08-16,1323.309814453125,1327.497503739369,1319.1221251668808,1327.497503739369,2990500
2018-08-17,1323.309814453125,1323.309814453125,1323.309814453125,1323.309814453125,0
2018-08-20,1340.0604248046875,1344.2481136322021,1319.1219806671143,1323.309669494629,21391900
2018-08-21,1344.2481689453125,1348.435857945142,1335.8727909456532,1340.060479945483,17543800
2018-08-22,1344.2481689453125,1344.2481689453125,1344.2481689453125,1344.2481689453125,0
2018-08-23,1360.9989013671875,1360.9989013671875,1340.0604567307691,1344.2481456580529,31541700
2018-08-24,1369.374267578125,1369.374267578125,1356.8112009030963,1360.9988897947726,27947800
2018-08-27,1369.374267578125,1369.374267578125,1360.9988897947726,1365.186578686449,16931200
2018-08-28,1360.9989013671875,1373.5619681490384,1356.8112124399038,1373.5619681490384,12604300
2018-08-29,1360.9989013671875,1369.3742792217547,1356.8112124399038,1360.9989013671875,21452100
2018-08-30,1365.1865234375,1369.3742121597008,1356.811145993098,1360.9988347152992,17533500
2018-08-31,1365.1865234375,1369.3742121597008,1360.9988347152992,1365.1865234375,11519000
2018-09-03,1365.1865234375,1369.3742121597008,1360.9988347152992,1365.1865234375,15282600
2018-09-04,1360.9989013671875,1365.1865902944712,1360.9989013671875,1365.1865902944712,17548100
2018-09-05,1356.811279296875,1365.1866575641398,1314.9343879605517,1360.9989684305074,36096800
2018-09-06,1365.1865234375,1369.3742121597008,1352.6234572708972,1356.811145993098,16404000
2018-09-07,1369.374267578125,1369.374267578125,1360.9988897947726,1365.186578686449,11642200
2018-09-10,1373.56201171875,1373.56201171875,1360.9989445383956,1373.56201171875,13182800
2018-09-11,1373.56201171875,1373.56201171875,1373.56201171875,1373.56201171875,0
2018-09-12,1373.56201171875,1377.7497007788681,1369.3743226586319,1373.56201171875,13165500
