Date,Close,High,Low,Open,Volume
<<<<<<< Updated upstream
2019-01-01,391.8809509277344,391.8809509277344,391.8809509277344,391.8809509277344,0
2019-01-02,395.1062316894531,395.1062316894531,391.88087469606984,391.88087469606984,17086200
2019-01-03,396.7188720703125,398.3315504120617,391.88083704506477,395.10619372856326,26738400
2019-01-04,448.32464599609375,448.32464599609375,393.4935741836219,393.4935741836219,258453600
2019-01-07,448.32464599609375,461.2260746578519,440.261253082495,454.7753603269728,188434700
2019-01-08,454.775390625,456.38806931515956,438.6486037234042,449.9373545545213,87842100
2019-01-09,449.9373779296875,462.8388081212197,445.09934160786287,459.61345057333665,112359400
2019-01-10,453.1626892089844,456.3880464275536,441.87393894399185,449.9373319904151,59780600
2019-01-11,453.1626892089844,458.0007250368383,449.9373319904151,453.1626892089843,38608700
2019-01-14,454.775390625,456.38806931515956,446.7119971742021,453.1627119348404,49808900
2019-01-15,470.9021911621094,474.12754863582245,453.16272505668746,458.0007612672571,114172600
2019-01-16,470.9021911621094,482.19094232010514,469.28951242525284,475.740227372679,84230700
2019-01-17,470.9021911621094,487.0289785306748,469.28951242525284,477.3529061095355,142090600
2019-01-18,478.9656677246094,482.1910257564249,475.7403096927938,477.35298870870156,86803600
2019-01-21,474.1275634765625,485.41631498790923,466.0641695398863,482.1909574132387,42644600
2019-01-22,454.775390625,470.9021775265957,443.48663979388294,470.9021775265957,66118800
2019-01-23,445.0992736816406,458.0007019042969,441.87391662597656,454.7753448486328,99859900
2019-01-24,445.0992736816406,453.1626663208008,445.0992736816406,446.71195220947266,55564000
2019-01-25,449.9373779296875,454.7754142515121,445.09934160786287,445.09934160786287,59077400
2019-01-28,448.32464599609375,461.2260746578519,445.09928883065425,451.5500031615333,97669800
2019-01-29,432.1979675292969,448.3247573624796,430.58528854597864,448.3247573624796,76464700
2019-01-30,435.4232177734375,443.4866106951678,432.19786060474536,432.19786060474536,56906800
2019-01-31,448.32464599609375,456.38803890969257,438.6485744997752,440.261253082495,109294400
2019-02-01,443.48663330078125,451.5500266335227,440.26127596768464,449.9373479669744,45433300
2019-02-04,438.6486511230469,445.0993665807387,437.03597225862393,441.8740088518928,41270100
2019-02-05,438.6486511230469,438.6486511230469,438.6486511230469,438.6486511230469,0
2019-02-06,440.2611999511719,445.0992351154705,437.03584317497285,441.8738783392714,36227000
2019-02-07,433.810546875,445.09929716542746,430.58518964916357,443.48661855250924,45892300
2019-02-08,420.9091491699219,428.9725428321809,420.9091491699219,428.9725428321809,65555100
2019-02-11,406.39501953125,420.9091273716518,404.7823408823165,419.29644872271825,62534100
2019-02-12,411.2330322265625,416.07106789981617,399.9442823223039,411.23303222656244,85248600
2019-02-13,406.39501953125,419.29644872271825,406.39501953125,417.68377007378473,89133300
2019-02-14,399.9443359375,412.8457661290322,399.94433593749994,408.0077298072076,51789900
2019-02-15,393.4935607910156,401.5569534301758,391.8808822631836,399.94427490234375,54815800
2019-02-18,401.55694580078125,408.0076597895488,399.94426730358936,399.94426730358936,45571400
2019-02-19,417.6838073730469,422.5218437518853,409.62041340831627,409.62041340831627,81308800
2019-02-20,433.810546875,435.4232254879182,414.4584035199814,420.90911797165427,103338100
2019-02-21,456.3880615234375,458.0007401860645,428.9725242587787,433.8105602466597,155986100
2019-02-22,454.775390625,470.9021775265957,454.775390625,458.0007480053191,144782800
2019-02-25,453.1626892089844,461.22608225540756,445.09929616256113,461.22608225540756,68473000
2019-02-26,435.4232177734375,454.77536078559024,435.4232177734375,453.1626822012442,43479900
2019-02-27,443.48663330078125,449.9373479669744,438.6485973011363,438.6485973011363,43819400
2019-02-28,422.5217590332031,448.3246145466811,420.9090805636107,445.0992576074964,62148900
2019-03-01,422.5217590332031,433.81050832034975,422.52175903320307,425.74711597238786,77736800
2019-03-04,454.775390625,458.0007480053191,427.3598528922872,428.9725315824468,144915900
2019-03-05,451.5499572753906,469.28941988263813,446.7119220188686,451.5499572753907,99046800
2019-03-06,438.6486511230469,456.3881186316995,438.6486511230469,454.7754397672765,43142100
2019-03-07,438.6486511230469,438.6486511230469,438.6486511230469,438.6486511230469,0
2019-03-08,448.32464599609375,449.93732457881356,440.261253082495,441.87393166521474,50118800
2019-03-11,467.6768493652344,474.1275645288928,440.26130991968614,446.71202508334454,111529800
2019-03-12,448.32464599609375,470.90214615417045,445.09928883065425,470.90214615417045,56659400
2019-03-13,464.45147705078125,467.67683453030054,448.32468965318463,453.1627258724636,99221100
2019-03-14,470.9021911621094,477.3529061095355,461.22611874097015,467.6768336883963,61455900
2019-03-15,462.83880615234375,470.90219998775046,461.22612738526243,470.90219998775046,30627900
2019-03-18,461.22613525390625,462.83881404850035,453.1627412809359,458.00077766471816,20874200
2019-03-19,462.83880615234375,467.6768424535878,454.7754123169371,466.06416368650645,18861200
2019-03-20,461.22613525390625,464.45149284309446,458.00077766471816,464.45149284309446,17269700
2019-03-21,458.0007629394531,467.6768353959204,456.3880841967086,467.6768353959204,28910600
2019-03-22,456.3880615234375,462.83877617394546,451.55002553555653,462.83877617394546,12361200
