Date,Close,High,Low,Open,Volume
2019-01-01,6539.02197265625,6539.02197265625,6539.02197265625,6539.02197265625,0
<<<<<<< Updated upstream
2019-01-02,6290.13134765625,6561.64780870616,6244.878604147932,6561.64780870616,4153100
=======
2019-01-02,6290.1318359375,6561.648318064299,6244.8790889163665,6561.648318064299,4153100
>>>>>>> Stashed changes
2019-01-03,6539.02197265625,6787.912082342128,6290.131862970372,6290.131862970372,12804200
2019-01-04,6787.912109375,6787.912109375,6380.6373828125,6561.648372395833,4767100
2019-01-07,6855.791015625,6991.549253558169,6697.406404702971,6787.9118966584165,5373200
2019-01-08,6855.791015625,7036.801999535892,6742.6591506806935,6855.791015625,7707900
2019-01-09,6878.41748046875,6946.296600341797,6810.538360595703,6855.791107177734,5092600
<<<<<<< Updated upstream
2019-01-10,6968.92333984375,6968.92333984375,6855.79146744369,6878.417841923701,6728300
2019-01-11,7217.81298828125,7217.81298828125,6946.296512233053,6968.92288523707,7954800
2019-01-14,7172.560546875,7240.439668769716,6991.549555155757,7217.8132948048105,3967100
2019-01-15,7783.47265625,7987.110022256541,7172.560558230379,7172.560558230379,9057100
2019-01-16,7534.5830078125,7783.4731371997,7376.198380020646,7783.4731371997,8489000
2019-01-17,7670.3408203125,7692.967194413717,7511.956201603983,7557.208949806416,5753900
=======
2019-01-10,6968.9228515625,6968.9228515625,6855.790987089083,6878.417359983766,6728300
2019-01-11,7217.8134765625,7217.8134765625,6946.296982146356,6968.923356681034,7954800
2019-01-14,7172.56103515625,7240.440161671924,6991.5500311144515,7217.813786166699,3967100
2019-01-15,7783.47314453125,7987.110523312591,7172.561008187228,7172.561008187228,9057100
2019-01-16,7534.58203125,7783.472128378378,7376.197423986487,7783.472128378378,8489000
2019-01-17,7670.34033203125,7692.9667046921095,7511.955723405236,7557.208468726954,5753900
>>>>>>> Stashed changes
2019-01-18,7466.703125,7692.966856060606,7263.065767045455,7670.340482954546,8578300
2019-01-21,7511.9560546875,7647.714296639683,7330.945065417921,7602.461549322289,10279100
2019-01-22,7511.9560546875,7602.461549322289,7421.450560052711,7511.9560546875,8030400
2019-01-23,7330.9453125,7534.582682291667,7285.692563657408,7511.95630787037,7576800
<<<<<<< Updated upstream
2019-01-24,7398.82421875,7398.82421875,7285.692349961773,7330.945097477064,12002100
2019-01-25,7376.19775390625,7444.07687434097,7308.31863347153,7421.45050086273,10748600
2019-01-28,7511.9560546875,7534.582428346197,7376.197812735316,7398.824186394013,11127300
2019-01-29,7149.93408203125,7602.461555577532,7127.307708353936,7557.208808222904,12399800
=======
2019-01-24,7398.82373046875,7398.82373046875,7285.691869146598,7330.944613675459,12002100
2019-01-25,7376.197265625,7444.076381566334,7308.318149683665,7421.450009585889,10748600
2019-01-28,7511.9560546875,7534.582428346197,7376.197812735316,7398.824186394013,11127300
2019-01-29,7149.93359375,7602.461036392405,7127.30722161788,7557.208292128164,12399800
>>>>>>> Stashed changes
2019-01-30,6878.41748046875,7217.813079833984,6629.527374267578,7172.560333251953,16841000
2019-01-31,6697.40673828125,6923.670479439401,6584.2748677021755,6901.044105323585,40785600
2019-02-01,6991.54931640625,6991.54931640625,6720.0328380992105,6742.659211291464,17538600
2019-02-04,7195.1865234375,7195.1865234375,6855.790932709316,7014.175541715802,14629700
2019-02-05,7195.1865234375,7195.1865234375,7195.1865234375,7195.1865234375,0
2019-02-06,7240.439453125,7240.439453125,7014.175720214844,7195.186706542969,14429600
<<<<<<< Updated upstream
2019-02-07,7059.42822265625,7240.439202724359,6991.54910513071,7240.439202724359,10830800
2019-02-08,6923.669921875,6991.549038756128,6765.285315819036,6968.922666462418,9734300
2019-02-11,6697.40673828125,6968.923227671031,6674.7803641654355,6923.670479439401,7748100
2019-02-12,6697.40673828125,6787.91223474451,6584.2748677021755,6697.40673828125,12610200
2019-02-13,6742.6591796875,6810.538298946099,6674.7800604289005,6787.911925859899,5990000
2019-02-14,6629.52783203125,6855.79158056474,6584.275082324552,6810.538830858042,7237100
=======
2019-02-07,7059.4287109375,7240.439703525641,6991.549588716947,7240.439703525641,10830800
2019-02-08,6923.67041015625,6991.549531824448,6765.285792930454,6968.923157935049,9734300
2019-02-11,6697.40673828125,6968.923227671031,6674.7803641654355,6923.670479439401,7748100
2019-02-12,6697.40673828125,6787.91223474451,6584.2748677021755,6697.40673828125,12610200
2019-02-13,6742.6591796875,6810.538298946099,6674.7800604289005,6787.911925859899,5990000
2019-02-14,6629.52734375,6855.791075618601,6584.27459737628,6810.5383292448805,7237100
>>>>>>> Stashed changes
2019-02-15,6765.28564453125,6765.28564453125,6448.516417028114,6697.406524352006,6072700
2019-02-18,6878.41748046875,6901.043853759766,6720.032867431641,6901.043853759766,3779200
2019-02-19,6674.7802734375,6855.791263903602,6674.7802734375,6855.791263903602,3030500
2019-02-20,6855.791015625,6878.4173886138615,6652.153658725248,6720.032777691832,10340600
2019-02-21,6810.5380859375,6901.043575451619,6742.65896880191,6901.043575451619,8585000
2019-02-22,6493.76904296875,6833.164637548998,6471.142669996733,6833.164637548998,11199600
2019-02-25,6471.142578125,6606.90081402972,6448.516205474213,6516.395323426574,5690800
2019-02-26,6516.3955078125,6742.659240722656,6312.758148193359,6448.516387939453,12034300
2019-02-27,6878.41748046875,6878.41748046875,6629.527374267578,6720.032867431641,7115700
<<<<<<< Updated upstream
2019-02-28,6606.9013671875,6878.417861729453,6606.9013671875,6878.417861729453,11263800
2019-03-01,6448.5166015625,6765.285838130482,6425.89022752193,6765.285838130482,4018000
2019-03-04,6516.3955078125,6652.153747558594,6471.142761230469,6493.769134521484,4844600
2019-03-05,6516.3955078125,6561.648254394531,6425.8900146484375,6561.648254394531,5481900
2019-03-06,6516.3955078125,6629.527374267578,6493.769134521484,6516.3955078125,3963400
2019-03-07,6516.3955078125,6516.3955078125,6516.3955078125,6516.3955078125,0
=======
2019-02-28,6606.90087890625,6878.417353381849,6606.90087890625,6878.417353381849,11263800
2019-03-01,6448.51708984375,6765.286350397478,6425.890714089912,6765.286350397478,4018000
2019-03-04,6516.39599609375,6652.15424601237,6471.143246120877,6493.7696211073135,4844600
2019-03-05,6516.39599609375,6561.648746066623,6425.890496148003,6561.648746066623,5481900
2019-03-06,6516.39599609375,6629.527871025933,6493.7696211073135,6516.39599609375,3963400
2019-03-07,6516.39599609375,6516.39599609375,6516.39599609375,6516.39599609375,0
>>>>>>> Stashed changes
2019-03-08,6380.63720703125,6561.648191627882,6380.63720703125,6516.395445478724,3581000
2019-03-11,6380.63720703125,6516.395445478724,6335.384460882092,6380.63720703125,1239100
2019-03-12,6312.75830078125,6471.14291764673,6312.75830078125,6425.890169970879,1900200
2019-03-13,6539.02197265625,6539.02197265625,6290.131862970372,6403.263731009408,2244900
<<<<<<< Updated upstream
2019-03-14,6787.912109375,6810.538483072916,6561.648372395833,6606.901119791666,6759300
2019-03-15,7127.30712890625,7149.933500744048,6833.164295014881,6833.164295014881,7837600
2019-03-18,7014.17529296875,7195.18626827117,6878.417061491936,7195.18626827117,4510200
2019-03-19,6901.04443359375,7149.934560706967,6833.165308017418,7104.681810322746,1969600
2019-03-20,6878.41748046875,6946.296600341797,6833.164733886719,6833.164733886719,1735700
2019-03-21,7036.80224609375,7059.428619875402,6855.791255840534,6855.791255840534,4095800
2019-03-22,7014.17529296875,7104.68078061996,6901.043433404739,7104.68078061996,3949900
2019-03-25,6968.92333984375,7059.428837763799,6787.912344003653,6946.296965363738,3859600
2019-03-26,6991.54931640625,7149.933928752022,6878.417450444984,6923.67019682949,1803900
2019-03-27,6901.04443359375,7149.934560706967,6878.418058401639,7149.934560706967,2700000
2019-03-28,6539.02197265625,6855.79120316555,6516.395599048443,6833.164829557742,6588500
2019-03-29,5769.7255859375,6539.022330729167,5633.967336856618,6516.3959558823535,20057300
2019-04-01,5814.97802734375,5928.10989558001,5701.84615910749,5882.857148285506,10672100
2019-04-02,5860.23046875,5973.362331081081,5769.724978885135,5792.351351351352,5760100
2019-04-03,5860.23046875,5860.23046875,5860.23046875,5860.23046875,0
2019-04-04,5588.71435546875,5928.109964100456,5543.461607651189,5860.230842374114,7629900
2019-04-05,5747.09912109375,5792.351870078741,5407.703503706324,5543.461750661295,9393000
2019-04-08,5882.85693359375,5928.109679236779,5588.714086914062,5769.725069486178,6632300
=======
2019-03-14,6787.91162109375,6810.537993164063,6561.647900390625,6606.90064453125,6759300
2019-03-15,7127.3076171875,7149.933990575397,6833.164763144841,6833.164763144841,7837600
2019-03-18,7014.17578125,7195.186769153226,6878.417540322581,7195.186769153226,4510200
2019-03-19,6901.0439453125,7149.934054815574,6833.164824538935,7104.681307633197,1969600
2019-03-20,6878.41748046875,6946.296600341797,6833.164733886719,6833.164733886719,1735700
2019-03-21,7036.802734375,7059.429109726688,6855.791731561495,6855.791731561495,4095800
2019-03-22,7014.17578125,7104.681275201613,6901.043913810484,7104.681275201613,3949900
2019-03-25,6968.9228515625,7059.428343141234,6787.911868405033,6946.296478667817,3859600
2019-03-26,6991.54931640625,7149.933928752022,6878.417450444984,6923.67019682949,1803900
2019-03-27,6901.0439453125,7149.934054815574,6878.417571721312,7149.934054815574,2700000
2019-03-28,6539.02197265625,6855.79120316555,6516.395599048443,6833.164829557742,6588500
2019-03-29,5769.72509765625,6539.02177734375,5633.966860064338,6516.3954044117645,20057300
2019-04-01,5814.9775390625,5928.109397799124,5701.845680325875,5882.856654304474,10672100
2019-04-02,5860.23095703125,5973.36282878861,5769.725459625362,5792.351833976834,5760100
2019-04-03,5860.23095703125,5860.23095703125,5860.23095703125,5860.23095703125,0
2019-04-04,5588.71435546875,5928.109964100456,5543.461607651189,5860.230842374114,7629900
2019-04-05,5747.0986328125,5792.351377952756,5407.703044260581,5543.461279681349,9393000
2019-04-08,5882.857421875,5928.110171274038,5588.71455078125,5769.725548377403,6632300
>>>>>>> Stashed changes
2019-04-09,5995.98828125,6131.746506485849,5814.977314268868,5950.735539504717,8559100
2019-04-10,5950.736328125,6063.868197480989,5882.857206511407,5950.736328125,5280500
2019-04-11,5611.34033203125,5814.977682790449,5611.34033203125,5814.977682790449,4494000
2019-04-12,5385.0771484375,5679.220017889968,5362.450773864233,5588.714519596901,7128200
<<<<<<< Updated upstream
2019-04-15,5452.9560546875,5611.340670383817,5294.571438991183,5294.571438991183,8701700
=======
2019-04-15,5452.95654296875,5611.34117284751,5294.57191308999,5294.57191308999,8701700
>>>>>>> Stashed changes
2019-04-16,5588.71435546875,5611.340729377531,5475.582485924848,5498.208859833629,6176000
2019-04-17,5588.71435546875,5588.71435546875,5588.71435546875,5588.71435546875,0
2019-04-18,5452.9560546875,5769.7252860801345,5339.824186332988,5747.098912409232,8981400
2019-04-19,5452.9560546875,5452.9560546875,5452.9560546875,5452.9560546875,0
2019-04-22,5475.58251953125,5566.08801572185,5430.3297714359505,5520.8352676265495,6272900
2019-04-23,5475.58251953125,5543.461641674199,5430.3297714359505,5475.58251953125,4495800
<<<<<<< Updated upstream
2019-04-24,5090.93408203125,5498.208808593749,5045.6813346354165,5430.3296875,16112100
2019-04-25,4706.2861328125,5113.56089430589,4661.033381535457,5090.934518667367,22018800
2019-04-26,4706.2861328125,4842.04438664363,4661.033381535457,4706.2861328125,15379100
2019-04-29,4661.033203125,4728.912327442355,4547.901329262743,4706.285952669903,10973000
2019-04-30,4774.16552734375,4774.16552734375,4661.033642809538,4661.033642809538,14678300
2019-05-01,4774.16552734375,4774.16552734375,4774.16552734375,4774.16552734375,0
=======
2019-04-24,5090.93359375,5498.20828125,5045.680850694444,5430.329166666666,16112100
2019-04-25,4706.28564453125,5113.560363769531,4661.032897949219,5090.933990478516,22018800
2019-04-26,4706.28564453125,4842.043884277344,4661.032897949219,4706.28564453125,15379100
2019-04-29,4661.03369140625,4728.912822834496,4547.901805692506,4706.286445691748,10973000
2019-04-30,4774.1650390625,4774.1650390625,4661.033166098933,4661.033166098933,14678300
2019-05-01,4774.1650390625,4774.1650390625,4774.1650390625,4774.1650390625,0
>>>>>>> Stashed changes
2019-05-02,4751.5380859375,4842.04357328869,4638.4062267485115,4774.164457775298,9854900
